geomaterial_id,mineral_IMA
7026,Zalesiite
7027,Cabalzarite
7033,Potassic-ferro-ferri-sadanagaite
7037,Rollandite
7038,Carraraite
7039,Bleasdaleite
7043,Zincgartrellite
7044,Rappoldite
7046,Brandholzite
7047,Fluornatromicrolite
7048,Lemmleinite-K
7049,Ekatite
7053,Vajdakite
7055,Zincalstibite
7056,Orlandiite
7058,Lulzacite
7059,Krettnichite
7061,Springcreekite
7062,Belloite
7063,Rengeite
7064,Kapitsaite-(Y)
7065,Bismutopyrochlore (of Chukanov et al.)
7066,Mozgovaite
7069,Gottlobite
7070,Urusovite
7072,Tegengrenite
7073,Clearcreekite
7074,Bakhchisaraitsevite
7076,Svenekite
7078,Johntomaite
7080,Tamaite
7081,Cerchiaraite-(Mn)
7082,Londonite
7083,Bigcreekite
7084,Henrymeyerite
7088,Adamsite-(Y)
7089,Dukeite
7090,Brodtkorbite
7091,Chromceladonite
7095,Cobalttsumcorite
7097,Manganonaujakasite
7098,Niobokupletskite
7099,Petterdite
7101,Ercitite
7102,Tumchaite
7104,Paganoite
7105,Cejkaite
7106,Ferrokentbrooksite
7110,Schiavinatoite
7111,Intersilite
7112,Iridisite
7114,Isolueshite
7115,Isovite
7116,Itoigawaite
7117,Jachymovite
7118,Jahnsite-(MnMnMn)
7119,Jaipurite
7120,Jedwabite
7121,Jorgensenite
7122,Juabite
7123,Juanitaite
7125,Julgoldite-(Fe3+)
7126,Juonniite
7127,Kalifersite
7128,Kaluginite
7129,Kastningite
7130,Kehoeite
7131,Kenhsuite
7132,Kentbrooksite
7133,Kerolite
7134,Kerstenite
7135,Khaidarkanite
7136,Khmaralite
7137,Khomyakovite
7138,Hydroxylian Pseudorutile
7140,Koragoite
7141,Korobitsynite
7142,Kozoite-(Nd)
7143,Krasnogorite
7144,Krasnoselskite
7145,Krasnovite
7146,Kukharenkoite-(Ce)
7147,Kuzelite
7148,Kuzmenkoite-Mn
7149,Laforetite
7151,Leisingite
7154,Levyne-Ca
7155,Levyne-Na
7159,Lukechangite-(Ce)
7162,Magnesio-foitite
7163,Katophorite
7165,Mahnertite
7169,Manganokhomyakovite
7170,Manganonordite-(Ce)
7172,Mayingite
7173,Mcalpineite
7174,Mccrillisite
7178,Meurigite-K
7179,Mitryaevaite
7183,Morozeviczite
7184,Mutinaite
7185,Nabiasite
7186,Nafertisite
7187,Natroxalate
7189,Nepskoeite
7190,Nezilovite
7191,Nickelphosphide
7192,Niedermayrite
7193,Nierite
7196,Niobocarbide
7197,Nobleite
7200,Odintsovite
7201,Oenite
7202,Okayamalite
7205,Oneillite
7208,Orthochevkinite
7211,Owensite
7214,Palladodymite
7215,Paraniite-(Y)
7216,Parascorodite
7217,Parasibirskite
7218,Paulingite-Ca
7219,Paulingite-K
7220,Paulingite-Na
7223,Penobsquisite
7226,Peterbaylissite
7227,Phillipsite-Ca
7228,Phillipsite-K
7229,Phillipsite-Na
7230,Philolithite
7231,Phosinaite-(Ce)
7232,Phosphoellenbergerite
7233,Phosphogartrellite
7234,Phosphovanadylite-Ba
7235,Pianlinite
7236,Pimelite
7237,Pingguite
7238,Piretite
7240,Polkanovite
7244,Potassic-fluoro-richterite
7245,Potassic-sadanagaite
7246,Potassic-pargasite
7247,Potassic-richterite
7248,Potassic-ferro-sadanagaite
7250,Miassite
7251,Pretulite
7252,Prismatine
7254,Proto-ferro-anthophyllite
7255,Protojoséite
7256,Proto-ferro-suenoite
7257,Pseudosinhalite
7258,Pushcharovskite
7259,Pyatenkoite-(Y)
7260,Pyrocoproite
7261,Pyrophosphite
7262,Quadratite
7265,Quintinite
7266,Quintinite-3T
7267,Radium-bearing Barite
7268,Rambergite
7269,Rheniite
7270,Rhodarsenide
7271,Rodolicoite
7274,Rosiaite
7275,Rossmanite
7276,Rubicline
7277,Saddlebackite
7278,Scandiobabingtonite
7279,Schaferite
7281,Schwertmannite
7284,Seidite-(Ce)
7286,Selen-tellurium
7287,Selwynite
7288,Serrabrancaite
7289,Sheldrickite
7290,Shibkovite
7291,Shkatulkalite
7292,Shuangfengite
7293,Sidpietersite
7294,Sigismundite
7296,Silvialite
7297,Simmonsite
7298,Smolyaninovite
7299,Smrkovecite
7300,Sobotkite
7307,Sorosite
7308,Sphaerobismoite
7309,Spodiophyllite
7310,Stanekite
7312,Stibioenargite
7313,Stilbite-Ca
7314,Stilbite-Na
7315,Stoppaniite
7317,Strontiomelane
7319,Sturtite
7321,Sudovikovite
7322,Suredaite
7323,Sztrókayite
7325,Tainiolite
7327,Tantalcarbide
7328,Tantalowodginite
7329,Native Tantalum
7330,Ternesite
7331,Ternovite
7332,Terranovaite
7333,Tetraferriannite
7335,Theresemagnanite
7336,Thomasclarkite-(Y)
7337,Tinnunculite (of Chesnokov & Shcherbakova)
7338,Titanclinohumite
7339,Titanium
7340,Tongxinite
7341,Trilithionite
7343,Tschortnerite
7344,Tsugaruite
7345,Turkestanite
7346,Ungursaite
7348,Utahite
7349,Vanadomalayaite
7351,Veatchite-1M
7352,Vergasovaite
7353,Viaeneite
7354,Vicanite-(Ce)
7356,Vihorlatite
7357,Vlodavetsite
7359,Vuoriyarvite-K
7360,Walfordite
7361,Wallkilldellite-(Fe)
7364,Wesselsite
7365,Wilhelmkleinite
7366,Wilkeite
7367,Wiluite
7368,Wolframoixiolite
7369,Wollastonite-1A
7370,Wollastonite-7A
7371,Wooldridgeite
7372,Wupatkiite
7374,Xenotime-(Yb)
7376,Yamatoite
7378,Yixunite
7379,Yttrocerite
7380,Yttrotungstite-(Ce)
7381,Yuanjiangite
7382,Yvonite
7383,Gagarinite-(Ce)
7384,Zdenekite
7385,Zinclavendulan
7386,Zincohogbomite-2N2S
7387,Zlatogorite
7395,Quartz-beta
7403,Parisite
7414,Mg-rich Erythrite
7427,Cobalt-bearing Rhodochrosite
7433,Cobalt-nickel-pyrite (of Vernadsky)
7434,Hengleinite
7437,Cobalt-bearing Adamite
7443,Melanite
7450,Synchysite
7457,Rozhkovite
7458,Hydrophane
7459,Cyclite
7460,Breislakite
7473,Bort
7478,Cimolite
7481,Cymophane
7491,Cyprusite
7493,Cyrtolite
7494,Chacaltaîte
7501,Ca-rich Siderite
7502,Khodnevite
7510,Ni-Serpentine
7514,Ammonia-niter
7520,Snow
7527,Kauaiite
7529,Ozocerite
7535,Topazolite
7540,Gold Opal
7549,Goodletite
7550,Goongarrite
7555,Goshenite
7557,Viridine
7568,Graebeite
7581,Biehlite
7582,Charmarite
7583,Ducktownite
7585,Zinc-bearing Dolomite
7592,Botswana Agate
7593,Brecciated Agate
7594,Cloud Agate
7595,Crazy Lace Agate
7596,Enhydro Agate
7598,Eye Agate
7599,Dendritic Agate
7601,Fire Agate
7602,Fortification Agate
7603,Fossil Agate
7604,Sardonyx
7605,Amberine
7606,Ametrine
7607,Sard
7610,Iris Agate
7611,Laguna Agate
7612,Landscape Agate
7613,Mexican Lace Agate
7614,Nipomo Agate
7616,Bloodstone
7619,Apricotine
7620,Sceptre Quartz
7621,Arkansas Candle
7622,Binghamite
7623,Cape May Diamond
7630,Clinopyroxene Subgroup
7637,Telluromayingite
7638,Lamprophyllite-2M
7639,Lamprophyllite-2O
7640,UM1995-11-E:SbSn
7641,UM1995-12-E:SbSn
7642,UM1995-13-E:SbSn
7644,UM1995-08-E:PbSn
7646,UM1995-09-E:PbSn
7647,UM1997-23-CO:CaCuHU
7649,UM1997-24-CO:CaCuHU
7652,UM1997-27-CO:CaHKSU
7653,UM1997-09-AsO:CaHMgZn
7654,UM1997-48-SO:HPbU
7655,UM2006-//-O:HPbU
7658,UM1997-19-AsO:HU
7659,UM1997-16-AsO:HMg
7660,Pertsevite-(OH)
7661,UM1997-25-CO:CaCuHU
7662,Unnamed (Ca-Mg Arsenate II)
7663,UM1997-10-AsO:CaV
7674,Tetragonal Titanium
7675,Unnamed (Pd Arsenide)
7676,Unnamed (Pd-Ni Arsenide)
7677,Luobusaite
7678,UM1974-09-S:BiCuPb
7679,UM2000-46-S:BiCuPb
7680,Salzburgite
7682,UM2000-40-O:PdSb
7683,UM2000-28-O:BiPdSb
7685,Unnamed (P-rich Natroalunite)
7688,Cleavelandite
7689,"Hexaferrum-(Fe,Ru)"
7690,"Hexaferrum-(Fe,Os)"
7691,"Hexaferrum-(Fe,Ir)"
7698,Cupro-Allophane
7700,Belovite
7710,Peridot
7717,Magnesioferrikataphorite
7719,Mercury-bearing Tetrahedrite
7726,Telluronevskite
7729,Hydroxylclinohumite
7735,UM1999-09-E:AuPd
7736,UM1965-07-E:CuSn
7737,UM1999-11:I:CuS
7740,Hiddenite
7745,Fuggerite
7751,Frugardite
7761,UM1999-16-O:PbPd
7762,UM1999-17:O:PbV
7765,Maskelynite
7767,Mascareignite
7773,Flos Ferri
7788,Wehrlite (of Huot)
7800,Argentine
7806,Argentocuproaurite
7807,Argentocuproaurite-I
7836,Tsavorite
7844,Arkansite
7849,Hydrotroilite
7866,α-Arsenic Sulphide
7872,Leucaugite
7873,Breunnerite
7876,Blistered Copper
7954,Astrolite
7961,Tietaiyangite
7962,Calciosamarskite
7963,UM1999-02-As:NiRh
7964,UM1999-13-O:HIrRh
7966,UM1999-04-AsO:CaYREE
7967,Copper-bearing Anglesite
7969,Unnamed (Pd Antimonide Arsenide)
7970,UM1999-18-OH:Pd
7971,UM1999-14-O:HPd
7972,Unnamed (Pt-Fe Alloy)
7973,Unnamed (Pd-Pt-Sb-Sn-As mineral)
7974,Unnamed (Pd Stannotelluro-Arsenide)
7975,Unnamed (Pd-Pt-Sn-As-Sb mineral)
7979,UM1998-01-AsSb:CoFeNi
7980,Zinccopperite
7981,Niobium
7982,Tungsten
7983,Wolframowodginite
7984,UM1998-03-Cl:Tl
7985,UM1998-//-BOSiO:AlFeMg[2]
7987,Unnamed (Rh-Ni Arsenide II)
7988,Unnamed (Rh Arsenide)
7989,Bismuth-bearing Ramdohrite
7996,Amber Opal
7998,Black Opal
7999,Bone Opal
8000,Boulder Opal
8001,Cacholong
8002,Contra Luz Opal
8003,Crystal Opal
8007,Pig's Egg
8008,UM1998-15-S:CuFeZn
8009,Unnamed (Ru-Os-Ir-Fe oxides)
8010,UM1998-11-O-AuHSb
8011,Platinoshuangfengite
8014,Lepidomelane
8016,Tsilaisite
8018,Petrified Wood
8056,Almashite
8058,Yttrium-bearing Titanite
8069,Keilhauite
8073,Aluminium Spinel
8074,Aluminobetafite (of Kawai)
8075,Aluminian Scorodite
8081,Alumocalcite
8082,Alumo-chalcosiderite
8083,Aluminian Chromite
8094,Picrochromite
8095,Chrompicotite
8096,Alumo-chrompicotite
8097,Aluminian Chrysocolla
8100,Alumoferroascharite
8107,Manganese-bearing Adamite
8110,Imperial Topaz
8117,Violan
8125,Orileyite
8129,Calamine
8186,Kupferpecherz
8212,Kurgantaite
8224,Soda-Augite
8254,Jargoon
8255,Chromium-bearing Wulfenite
8264,Chromojadeite
8275,Chrysanthemum Stone
8303,Cleiophane
8337,Cupro-Asbolane
8361,Alumohematite
8364,Alumomaghemite
8383,Ambrosine
8393,Ammolite
8469,Aotea
8507,Bagrationite (of Koksharov)
8520,Snowflake Obsidian
8557,Berezovskite
8574,Satin Spar Gypsum
8576,Leucochalcite
8577,Zinc-Schefferite
8578,Sagenite
8579,Damourite
8582,Adamite-Olivenite Series
8587,Åkermanite-Gehlenite Series
8589,Almandine-Pyrope Series
8590,Alluaudite-Ferroalluaudite Series
8591,Almandine-Spessartine Series
8594,Amblygonite-Montebrasite Series
8595,Analcime-Pollucite Series
8596,Andalusite-Kanonaite Series
8597,Andradite-Grossular Series
8598,Andradite-Schorlomite Series
8599,Ankerite-Dolomite Series
8600,Ankerite-Kutnohorite Series
8601,Annabergite-Erythrite Series
8603,Arfvedsonite Root Name Group
8608,Astrophyllite-Kupletskite Series
8610,Austinite-Conichalcite Series
8611,Uranothorite
8612,Babingtonite-Manganbabingtonite Series
8613,Baryte-Celestine Series
8618,Triplite-Zwieselite Series
8620,Mansfieldite-Scorodite Series
8625,Ullmannite-Willyamite Series
8626,Roselite-Wendwilsonite Series
8629,Ludwigite-Vonsenite Series
8630,Hagendorfite-Varulite Series
8631,Strengite-Variscite Series
8632,Cattierite-Vaesite Series
8634,Grossular-Uvarovite Series
8635,Grossular-Hibschite Series
8637,Grossular-Katoite Series
8638,Thorianite-Uraninite Series
8640,Chalcosiderite-Turquoise Series
8642,Ferrotschermakite-Tschermakite Series
8645,Actinolite-Tremolite Series
8646,Actinolite-Ferro-actinolite Series
8647,Ferro-actinolite-Tremolite Series
8649,Axinite-(Mn)-Tinzenite Series
8651,Kobellite-Tintinaite Series
8658,Fayalite-Forsterite Series
8659,Fayalite-Tephroite Series
8663,Ranciéite-Takanelite Series
8664,Sussexite-Szaibélyite Series
8665,Ilmenorutile-Strüverite Series
8666,Stibiocolumbite-Stibiotantalite Series
8667,Columbite-(Fe)-Columbite-(Mn) Series
8668,Columbite-(Fe)-Tantalite-(Fe) Series
8669,Tantalite-(Fe)-Tantalite-(Mn) Series
8671,Hercynite-Spinel Series
8672,Magnesiochromite-Spinel Series
8673,Gahnite-Hercynite Series
8674,Chromite-Hercynite Series
8675,Chromite-Magnesiochromite Series
8677,Gormanite-Souzalite Series
8680,Nickelskutterudite-Skutterudite Series
8681,Gold-Silver Series
8683,Rhodochrosite-Siderite Series
8684,Gaspéite-Magnesite Series
8685,Magnesite-Siderite Series
8686,Ferrisicklerite-Sicklerite Series
8688,Bournonite-Seligmannite Series
8689,Cordierite-Sekaninaite Series
8690,Lazulite-Scorzalite Series
8691,Dravite-Schorl Series
8693,Elbaite-Schorl Series
8694,Powellite-Scheelite Series
8697,Frondelite-Rockbridgeite Series
8698,Riebeckite Root Name Group
8700,Phosphoferrite-Reddingite Series
8702,Geikielite-Ilmenite Series
8703,Ilmenite-Pyrophanite Series
8705,Heterosite-Purpurite Series
8710,Linnaeite-Polydymite Series
8711,Pearceite-Polybasite Series
8712,Analcime-Wairakite Series
8714,Hocartite-Pirquitasite Series
8715,Halotrichite-Pickeringite Series
8716,Harmotome-Phillipsite-Ca Series
8717,Phillipsite-Ca-Phillipsite-K Series
8720,Petitjeanite-Preisingerite Series
8723,Ferropargasite-Pargasite Series
8724,Köttigite-Parasymplesite Series
8731,Celsian-Hyalophane Series
8734,Chalcopyrite-Eskebornite Series
8735,Chamosite-Clinochlore Series
8738,Amosite
8743,Hydrolepidocrocite
8768,Anduoite-Omeiite Series
8772,Nambulite-Natronambulite Series
8773,Descloizite-Mottramite Series
8777,Kentrolite-Melanotekite Series
8778,Scapolite
8780,Tapiolite-(Fe)-Tapiolite-(Mn) Series
8785,Magnesioferrite-Magnetite Series
8786,Jacobsite-Magnetite Series
8787,Sadanagaite Root Name Group
8788,Ferro-ferri-fluoro-katophorite
8789,Hornblende Root Name Group
8791,Ferrocarpholite-Magnesiocarpholite Series
8795,Leverrierite
8811,Limaite
8818,Limnite
8823,Stilpnosiderite
8864,Hubeite
8865,Pyrosmalite-(Fe)-Pyrosmalite-(Mn) Series
8866,Freibergite-Tetrahedrite Series
8867,Chernovite-(Y)-Xenotime-(Y) Series
8890,Copper Pitch Ore
8910,Ferro-Goslarite
8916,Berzeline (of Necker)
8940,Childrenite-Eosphorite Series
8941,Clausthalite-Galena Series
8942,Gustavite-Lillianite Series
8943,Erlichmanite-Laurite Series
8944,Garyansellite-Kryzhanovskite Series
8946,Kaersutite Root Name Group
8948,Geocronite-Jordanite Series
8949,Diopside-Hedenbergite Series
8950,Hedenbergite-Johannsenite Series
8951,Diopside-Johannsenite Series
8952,Hollingworthite-Irarsite Series
8953,Hemihedrite-Iranite Series
8954,Herderite-Hydroxylherderite Series
8955,Fluorellestadite-Hydroxylellestadite Series
8956,Fluorapophyllite-(K) - Hydroxyapophyllite-(K) Series
8957,Ferro-holmquistite
8960,Danalite-Genthelvite Series
8961,Genthelvite-Helvine Series
8962,Glaucophane Root Name Group
8964,Curienite-Francevillite Series
8965,Enstatite-Ferrosilite Series
8966,Edenite Root Name Group
8968,Clinoptilolite-Ca-Heulandite-Ca Series
8971,Clinozoisite-Epidote Series
8979,Buhrstone
8980,Silver-bearing Bindheimite
8996,Crocidolite
9001,Cryptoperthite
9014,Unnamed (Pt-Cu Alloy)
9015,Unnamed (Pt Sulphide)
9016,UM2000-78-Te:Pd
9017,UM2000-49-S:FePdPt
9018,Unnamed (Pt-Pd-Fe-Cu Sulphide)
9019,UM2000-47-S:CuFePdPt
9043,Tangenite
9050,Toad's Eye Tin
9053,Titano-spinel
9055,Hemafibrite
9085,Phillipite
9088,Aluminian Chrysotile
9096,Emmonite
9105,Phosphate-Allophane
9127,Speculite
9131,Spectrolite
9136,Tritomite
9143,Retinite
9150,Chrome Ochre
9153,High Albite
9154,Low Albite
9156,Ancylite
9160,Hokutolite
9165,Hydrohausmannite
9168,Mountain Leather
9170,Mountain Cork
9184,Eucolite
9185,Eucolite-Titanite
9211,Stromnite
9219,Strontium-rich Calcite
9220,Strontiapatite
9247,Tin-bearing Titanite
9250,Eisenkiesel
9252,Sericite
9253,Lake Superior Agate
9255,Muromontite
9257,Chrysolite
9258,Pyrite Group
9259,Stannite Group
9262,Pennine
9264,Plagioclase
9265,Tsumcorite Group
9277,Cupro-iodargyrite
9279,Cuprokirovite
9281,Magnesium-bearing Boothite
9286,Chromium-bearing Dravite
9290,Strontium-bearing Piemontite
9294,Decrespignyite-(Y)
9302,Knoxvillite
9305,Coracite
9313,Knebelite
9321,Carnegieite
9323,Carnevallite
9333,Carnelian
9338,Caryocerite
9346,Strontium-bearing Apatite
9348,Soapstone
9355,Jet
9357,Tundrite
9359,Chillagite
9363,Gillingite
9381,Geyerite
9385,Gilpinite
9392,Polyargyrite
9396,Polyadelphite
9405,Polyhydrite
9410,Pinite
9411,Cordierite-pinite
9413,Polychroilite
9424,Bitumen
9426,Elaterite
9431,El Doradoite
9449,Phosphoscorodite
9452,High Plagioclase
9457,Viterbite
9487,Chañarcillite
9491,Antimony-bearing Westerveldite
9497,Kaneite
9512,Lublinite
9513,Lucasite (of Chatard)
9516,Manganese-bearing Melanterite
9527,Lusakite
9532,Petroleum
9535,Pseudowollastonite
9543,Cordylite
9558,β-Vredenburgite
9559,Vredenburgite
9560,α-Vredenburgite
9563,Brunsvigite
9565,Calciorhodochrosite
9574,Calcio-olivine
9581,K Feldspar
9585,Collinsite-Fairfieldite Series
9586,Vanadium-bearing Adelite
9589,Barium-bearing Orthoclase
9590,Manganese-bearing Grossular
9594,Percivalite
9602,Calcioancylite
9603,Hydromuscovite
9613,Brombotallackite
9627,Iodine and Bromine-bearing Chlorargyrite
9645,Siliciophite
9646,Silico-apatite
9647,Silicocarnotite
9648,Silicomagnesiofluorite
9649,Silicosmirnovskite
9658,Lemanskiite
9666,Egyptian Jasper
9670,Catlinite
9694,Calcium-Montmorillonite
9696,Calcium-Pharmacosiderite
9722,Ponite
9735,Chengbolite
9744,Ceylonite
9756,Cerapatite
9762,Hilgardite-3Tc
9763,Hilgardite-4M
9766,Kelyphite
9767,Pyroxene Group
9769,Picotite
9779,Buserite
9781,Keramohalite
9784,Pitch Opal
9785,Harlequin Opal
9786,Honey Opal
9789,Isopyre
9790,Jasper Opal
9791,Jelly Opal
9792,Lechosos Opal
9793,Lemon Opal
9797,Mexican Fire Opal
9798,Milk Opal
9799,Moss Opal
9800,Mother of Opal
9806,Onyx Opal
9807,Opal Matrix
9810,Pineapple Opal
9811,Pinfire Opal
9813,Pipe Opal
9814,Potch
9815,Precious Fire Opal
9819,Quinzite Opal
9823,Red Flash Opal
9824,Resin Opal
9828,Shell Opal
9832,Wash Opal
9834,Wax Opal
9836,White Opal
9838,Yowah Nut
9847,Randite
9850,Ransätite
9859,Novaculite
9871,Iserine
9875,Ishkulite
9890,Chrome-Halloysite
9893,Chrome-Kaolinite
9894,Chrome-Kyanite
9896,Chrome-Nontronite
9902,Chrome-Pyrophyllite
9903,Chrome-Spinel (of Dana)
9904,Chrome-Tourmaline
9905,Chrome-Tremolite
9906,Chrome-Vesuvianite
9907,Chrome-Zoisite
9911,Chromium-bearing Biotite
9924,Chromium Mica
9927,Fe-Kaolinite
9935,Cossaite (of Piolti?)
9938,Cotterite
9945,Blaubleibender Covellite
9946,Lavrovite
9980,Ledererite
9981,Lederite (of Shepard)
9982,Tauriscite
9983,Tavistockite
9986,Tautoklin
9988,Tawmawite
9989,Taylorite (of Dana)
9997,Marmolite
10003,Mariposite
10005,Marmairolite
10010,Martensite
10011,Martinite (of Kloos)
10017,Rivotite
10019,Blue Beryl (Maxixe)
10045,Riband Jasper
10054,Risörite
10068,Conchilites
10070,Condurrite
10072,Collophane
10078,Colophonite
10090,Munkforssite
10091,Munkrudite
10092,Muntenite
10101,Mushketovite
10106,Mutabilite
10111,Myrickite
10132,Sebkhaînite
10133,Manganese-bearing Epsomite
10137,Fe-pennantite
10142,Fedorovite
10155,Femaghastingsite
10156,Femolite
10157,Fengluanite
10174,Batiferrite
10175,Dashkovaite
10178,Ferganite
10181,Ferriallophane
10182,Haydenite
10183,Hayesine (of Alger)
10184,Hayesine (of Bechi)
10187,Hayesine
10193,Hebronite
10195,Hectorite (of Cox)
10199,Hedenbergite-Hypersthene
10208,Kondrikovite
10213,Könleinite
10235,Gavite
10237,Gedanite
10240,Gel-Anatase
10246,Gel-Bertrandite
10253,Gelmagnesite
10257,Gel-Rutile
10258,Geltenorite
10264,Genèvéite
10268,Florencite
10269,Stylotypite
10270,Zinc-bearing Acanthite
10271,Taznite
10272,Garnet Group
10273,Antimony-bearing Claudetite
10286,Sazhinite
10287,Iron-bearing Zakharovite
10288,Ferberite-Hübnerite Series
10291,UM1988-05-S:AgBiCuHgPb
10292,UM1988-06-S:AgBiCuHgPb
10293,Strontium-bearing Crandallite
10294,Barium-bearing Goyazite
10295,Copper-bearing Elbaite
10297,Unnamed (Cubic Nickel Selenide)
10299,Iron-bearing Calcite
10303,Columbite-Tantalite
10306,Zinc-bearing Libethenite
10307,Kertschenite
10315,Gismondine Subgroup
10316,Lisitsynite
10317,Malinkoite
10318,Pillaite
10319,Woodallite
10320,Native Molybdenum
10322,UM2001-07-E:FeSn
10323,UM2001-18-Si:CuPtSn
10324,Unnamed (Fe Silicide II)
10325,Unnamed (Bi Telluride I)
10326,UM2001-24-Te:BiSe
10327,Unnamed (Bi Telluride Selenide)
10330,Ferro-chloro-pargasite
10331,Unnamed (Ca-analogue of Labuntsovite)
10332,Unnamed (Pd-Ag Telluride)
10333,Fluorannite
10334,Magnesio-fluoro-arfvedsonite
10338,UM2000-05-E:AuSn
10340,Nakaseite
10343,Fencooperite
10344,Gadolinite
10345,Niobium-bearing Anatase
10349,Redgillite
10351,Moroxite
10357,Chusite
10366,Kolskite
10373,Kolosorukite
10377,Pumpellyite-(Fe)
10378,Manganese-bearing Siderite
10380,Oxy-vanadium-dravite
10382,Bradaczekite
10386,Kampfite
10390,Micheelsenite
10392,Orthojoaquinite-(La)
10397,Polyakovite-(Ce)
10400,Titanium-bearing Omphacite
10401,Radial Willemite
10402,Titanium-bearing Jadeite
10404,Chromium-bearing Elbaite
10406,Ferri-pedrizite
10409,Hydrohalloysite
10436,Iron-bearing pargasite
10442,Magnesian hastingsite
10577,Transvaal Jade
10583,Salite
10586,Ferrostilpnomelane
10587,Ferristilpnomelane
10588,Rouaite
10589,Theoparacelsite
10596,Oellacherite
10623,Oerstedtite
10632,Yamaguchilite
10653,Niobium-bearing Rutile
10654,Tedhadleyite
10655,Megakalsilite
10656,Ferrian Chromite
10657,Palladium-bearing Platinum
10658,Platinum-bearing Palladium
10659,Palladium-bearing Melonite
10660,Palladinite
10663,Meteoritic Iron
10677,Silver-bearing Tetrahedrite
10684,Aidyrlite
10690,Pacit
10734,Rinmanite
10735,Picrotephroite
10737,Urbanite
10738,Bonchevite
10739,Unnamed (Tetragonal Pb Oxide Hydrate)
10740,Unnamed (gamma-Zn(OH)2)
10743,Laflammeite
10745,Duftite-β
10790,Byssolite
10791,Cherry Opal
10792,Unnamed (Pb Silicate) ?
10793,Unnamed (Cu-Pb Silicate ?)
